[1] "Userchar,WindowSize,Slice,Model,Repeat,Accuracy_mean,Accuracy_sd,Kappa_mean,Kappa_sd,AccuracyHigh_mean,AccuracyHigh_sd,AccuracyLow_mean,AccuracyLow_sd"
[1] "BarChartLit,1000,15,rf,4,0.536666666666667,0.268259133978627,0.107053730583142,0.443519423981504,0.44,0.359629438913631,0.607142857142857,0.248958526053304"
[1] "BarChartLit,1000,15,regLogistic,4,0.51,0.248476841457591,-0.0394041252864783,0.432405855677938,0.44,0.315758932896132,0.571428571428571,0.343523382663955"
[1] "BarChartLit,1000,15,xgbTree,4,0.553333333333333,0.159629199965049,0.0537560478736949,0.307740419670639,0.52,0.364539283053128,0.571428571428571,0.243199261048326"
[1] "BarChartLit,1000,15,svmLinear,4,0.496666666666667,0.216281709300111,0.0409536541889482,0.376557611921811,0.52,0.332665998663324,0.464285714285714,0.336155850548371"
[1] "BarChartLit,1000,15,MajorityClass,5,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,15,rf,5,0.516666666666667,0.200770122217696,0.0285547785547785,0.404752618498418,0.44,0.321570221580617,0.571428571428571,0.271470339309319"
[1] "BarChartLit,1000,15,regLogistic,5,0.603333333333333,0.231180545125329,0.207988677988678,0.458625532934286,0.64,0.322719922143254,0.571428571428571,0.245903704521106"
[1] "BarChartLit,1000,15,xgbTree,5,0.493333333333333,0.229223057035158,0.00626373626373626,0.481903998701053,0.52,0.278088714861523,0.464285714285714,0.296426180904494"
[1] "BarChartLit,1000,15,svmLinear,5,0.556666666666667,0.252420382264816,0.141025641025641,0.493659113784398,0.52,0.359423406562769,0.571428571428571,0.271470339309319"
[1] "BarChartLit,1000,15,MajorityClass,6,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,15,rf,6,0.553333333333333,0.237372447879584,-0.0133050283050284,0.465244475190119,0.44,0.332888592196871,0.642857142857143,0.373311264329896"
[1] "BarChartLit,1000,15,regLogistic,6,0.513333333333333,0.186057206123862,-0.06991341991342,0.377410813715045,0.48,0.303559134516074,0.535714285714286,0.296426180904494"
[1] "BarChartLit,1000,15,xgbTree,6,0.423333333333333,0.202484567313166,-0.231510156510157,0.386924699067017,0.44,0.309838667696593,0.392857142857143,0.28834765277119"
[1] "BarChartLit,1000,15,svmLinear,6,0.54,0.295145914949049,0.0813852813852814,0.570898313887284,0.6,0.394405318873308,0.464285714285714,0.307379630651382"
[1] "BarChartLit,1000,15,MajorityClass,7,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,15,rf,7,0.526666666666667,0.19167874358087,0.135241033476328,0.342821573111401,0.48,0.327051927013071,0.571428571428571,0.243199261048326"
[1] "BarChartLit,1000,15,regLogistic,7,0.546666666666667,0.161932770686548,0.165014397367339,0.282167042295691,0.48,0.250037034293959,0.607142857142857,0.261904761904762"
[1] "BarChartLit,1000,15,xgbTree,7,0.41,0.17781249660982,-0.119367299367299,0.257444367810529,0.24,0.31458379322998,0.571428571428571,0.212736907201273"
[1] "BarChartLit,1000,15,svmLinear,7,0.496666666666667,0.222472081755203,0.0867099567099567,0.340862113012598,0.48,0.384322395527119,0.5,0.212069670093451"
[1] "BarChartLit,1000,15,MajorityClass,8,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,15,rf,8,0.47,0.199040910243641,-0.0252649311472842,0.318276059389164,0.36,0.319258399930097,0.571428571428571,0.237775082369702"
[1] "BarChartLit,1000,15,regLogistic,8,0.416666666666667,0.122977464562104,-0.0780787839611369,0.253705746302762,0.4,0.276217842103468,0.428571428571428,0.21562084068748"
[1] "BarChartLit,1000,15,xgbTree,8,0.413333333333333,0.180670903326025,-0.0994143111790172,0.363571849291647,0.32,0.240985630430684,0.5,0.320086483849064"
[1] "BarChartLit,1000,15,svmLinear,8,0.56,0.234020153189347,0.0791889483065953,0.483651837227361,0.56,0.307438641875934,0.571428571428571,0.276814514630653"
[1] "BarChartLit,1000,15,MajorityClass,9,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,15,rf,9,0.493333333333333,0.260009496502733,-0.051839826839827,0.491301319160897,0.44,0.407885241667764,0.535714285714286,0.333191579836243"
[1] "BarChartLit,1000,15,regLogistic,9,0.463333333333333,0.241625156077306,-0.100614581496935,0.509584775064652,0.48,0.37456147198597,0.428571428571428,0.305838870920598"
[1] "BarChartLit,1000,15,xgbTree,9,0.496666666666667,0.216281709300111,-0.0314019314019314,0.375351829533241,0.52,0.398515764825954,0.464285714285714,0.260820265478651"
[1] "BarChartLit,1000,15,svmLinear,9,0.466666666666667,0.190515868883136,-0.00200926524455947,0.242213629273886,0.44,0.327278338896895,0.5,0.314970394174356"
[1] "BarChartLit,1000,15,MajorityClass,10,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,15,rf,10,0.533333333333333,0.246956786343254,-0.00361305361305362,0.503382113709731,0.48,0.398515764825954,0.571428571428571,0.369495376094755"
[1] "BarChartLit,1000,15,regLogistic,10,0.426666666666667,0.253761820864359,-0.121388611388611,0.48162859241263,0.4,0.327730693416725,0.464285714285714,0.290794777151766"
[1] "BarChartLit,1000,15,xgbTree,10,0.456666666666667,0.196292802205101,-0.170337995337995,0.343544860385191,0.44,0.349178931102559,0.464285714285714,0.279191414275204"
[1] "BarChartLit,1000,15,svmLinear,10,0.53,0.175295165540092,-0.00101565101565114,0.335664718328191,0.52,0.309599502344322,0.535714285714286,0.260820265478651"
